month,specialty,region,total_waiting,within_18_weeks,over_52_weeks,median_wait_weeks,pct_within_18_weeks
2021-12-01,Orthopaedics,London,5900,4389,609,11.9,74.4
2021-12-01,Orthopaedics,Midlands,5519,3925,154,22.3,71.1
2021-12-01,Orthopaedics,North West,6152,3639,103,11.7,59.2
2021-12-01,Orthopaedics,North East,3096,2000,197,26.7,64.6
2021-12-01,Orthopaedics,South East,5766,4952,631,8.5,85.9
2021-12-01,Orthopaedics,South West,3546,3173,461,9.8,89.5
2021-12-01,Orthopaedics,East of England,6401,5724,86,21.3,89.4
2021-12-01,Cardiology,London,4992,4290,730,27.5,85.9
2021-12-01,Cardiology,Midlands,6294,5047,837,17.3,80.2
2021-12-01,Cardiology,North West,5410,4276,798,26.1,79.0
2021-12-01,Cardiology,North East,1813,1023,110,24.2,56.4
2021-12-01,Cardiology,South East,5694,4099,100,15.4,72.0
2021-12-01,Cardiology,South West,2614,2196,372,12.1,84.0
2021-12-01,Cardiology,East of England,1691,1512,96,26.1,89.4
2021-12-01,Neurology,London,1541,1120,92,21.0,72.7
2021-12-01,Neurology,Midlands,5007,4049,265,7.3,80.9
2021-12-01,Neurology,North West,1198,704,13,9.1,58.8
2021-12-01,Neurology,North East,1721,1232,127,7.7,71.6
2021-12-01,Neurology,South East,1608,1322,128,18.6,82.2
2021-12-01,Neurology,South West,5258,4716,311,15.8,89.7
2021-12-01,Neurology,East of England,5291,3286,128,26.0,62.1
2021-12-01,Ophthalmology,London,3616,2022,401,17.3,55.9
2021-12-01,Ophthalmology,Midlands,5424,3862,314,18.0,71.2
2021-12-01,Ophthalmology,North West,5384,4323,621,22.0,80.3
2021-12-01,Ophthalmology,North East,6077,3765,217,7.3,62.0
2021-12-01,Ophthalmology,South East,5999,3576,501,8.4,59.6
2021-12-01,Ophthalmology,South West,3993,2995,198,27.9,75.0
2021-12-01,Ophthalmology,East of England,3634,2034,410,19.8,56.0
2021-12-01,General Surgery,London,5318,4332,564,25.6,81.5
2021-12-01,General Surgery,Midlands,2424,1649,67,8.9,68.0
2021-12-01,General Surgery,North West,4399,3655,425,7.7,83.1
2021-12-01,General Surgery,North East,5586,3452,138,23.9,61.8
2021-12-01,General Surgery,South East,1866,1248,221,7.6,66.9
2021-12-01,General Surgery,South West,5811,4935,605,16.9,84.9
2021-12-01,General Surgery,East of England,2848,1882,36,15.5,66.1
2021-12-01,Urology,London,5653,3548,680,23.0,62.8
2021-12-01,Urology,Midlands,3426,3043,135,9.2,88.8
2021-12-01,Urology,North West,5743,5232,236,10.6,91.1
2021-12-01,Urology,North East,5774,4555,245,9.4,78.9
2021-12-01,Urology,South East,6324,4867,731,12.8,77.0
2021-12-01,Urology,South West,2758,2463,91,6.1,89.3
2021-12-01,Urology,East of England,2996,1974,178,18.4,65.9
2021-12-01,Gynaecology,London,5963,3865,807,8.3,64.8
2021-12-01,Gynaecology,Midlands,4292,2714,370,21.0,63.2
2021-12-01,Gynaecology,North West,3409,2728,178,10.1,80.0
2021-12-01,Gynaecology,North East,3747,2260,92,15.3,60.3
2021-12-01,Gynaecology,South East,3120,1839,216,16.0,58.9
2021-12-01,Gynaecology,South West,2511,1564,59,9.7,62.3
2021-12-01,Gynaecology,East of England,4080,2601,135,8.7,63.7
2021-12-01,ENT,London,3064,1945,124,7.2,63.5
2021-12-01,ENT,Midlands,3096,2007,47,16.0,64.8
2021-12-01,ENT,North West,1170,722,12,16.3,61.7
2021-12-01,ENT,North East,6272,5043,276,23.6,80.4
2021-12-01,ENT,South East,2020,1278,262,24.0,63.3
2021-12-01,ENT,South West,1742,1235,124,12.8,70.9
2021-12-01,ENT,East of England,5470,3207,398,26.7,58.6
2021-12-01,Gastroenterology,London,1509,1241,68,7.5,82.2
2021-12-01,Gastroenterology,Midlands,2407,1887,267,11.7,78.4
2021-12-01,Gastroenterology,North West,1925,1078,120,19.8,56.0
2021-12-01,Gastroenterology,North East,6260,5349,268,20.4,85.4
2021-12-01,Gastroenterology,South East,6444,3958,106,18.8,61.4
2021-12-01,Gastroenterology,South West,3061,2611,458,10.7,85.3
2021-12-01,Gastroenterology,East of England,2191,1742,318,26.1,79.5
2021-12-01,Dermatology,London,3541,2125,519,27.2,60.0
2021-12-01,Dermatology,Midlands,2411,1981,200,10.7,82.2
2021-12-01,Dermatology,North West,2407,2050,151,7.9,85.2
2021-12-01,Dermatology,North East,6444,4543,528,21.6,70.5
2021-12-01,Dermatology,South East,4578,3908,226,7.5,85.4
2021-12-01,Dermatology,South West,2090,1658,233,23.3,79.3
2021-12-01,Dermatology,East of England,4158,3051,532,15.8,73.4
2022-01-01,Orthopaedics,London,2798,2296,96,13.9,82.1
2022-01-01,Orthopaedics,Midlands,5124,3060,468,12.6,59.7
2022-01-01,Orthopaedics,North West,3039,2205,377,15.5,72.6
2022-01-01,Orthopaedics,North East,2093,1453,282,23.9,69.4
2022-01-01,Orthopaedics,South East,2999,2320,294,15.2,77.4
2022-01-01,Orthopaedics,South West,1814,1418,25,20.2,78.2
2022-01-01,Orthopaedics,East of England,5933,3782,235,22.2,63.7
2022-01-01,Cardiology,London,1743,1285,57,27.1,73.7
2022-01-01,Cardiology,Midlands,2727,1910,318,9.2,70.0
2022-01-01,Cardiology,North West,3734,2655,311,10.4,71.1
2022-01-01,Cardiology,North East,4238,2993,468,15.7,70.6
2022-01-01,Cardiology,South East,1515,1383,96,9.9,91.3
2022-01-01,Cardiology,South West,3838,3002,484,15.1,78.2
2022-01-01,Cardiology,East of England,4968,4326,515,15.9,87.1
2022-01-01,Neurology,London,3341,2704,59,26.1,80.9
2022-01-01,Neurology,Midlands,5964,5477,460,16.7,91.8
2022-01-01,Neurology,North West,4249,2794,559,25.9,65.8
2022-01-01,Neurology,North East,1176,959,108,16.8,81.5
2022-01-01,Neurology,South East,3356,2116,151,24.3,63.1
2022-01-01,Neurology,South West,3069,2293,302,17.9,74.7
2022-01-01,Neurology,East of England,2265,1560,54,19.7,68.9
2022-01-01,Ophthalmology,London,2882,2414,117,9.6,83.8
2022-01-01,Ophthalmology,Midlands,2206,1909,310,26.5,86.5
2022-01-01,Ophthalmology,North West,3871,2249,572,20.7,58.1
2022-01-01,Ophthalmology,North East,1953,1497,49,27.2,76.7
2022-01-01,Ophthalmology,South East,1196,975,142,20.8,81.5
2022-01-01,Ophthalmology,South West,3738,3290,78,13.3,88.0
2022-01-01,Ophthalmology,East of England,2594,1817,106,17.7,70.0
2022-01-01,General Surgery,London,3023,2558,388,20.0,84.6
2022-01-01,General Surgery,Midlands,4552,3196,194,6.4,70.2
2022-01-01,General Surgery,North West,3464,2038,375,12.6,58.8
2022-01-01,General Surgery,North East,5895,3257,620,24.2,55.3
2022-01-01,General Surgery,South East,3073,1871,370,19.6,60.9
2022-01-01,General Surgery,South West,2938,2292,156,14.1,78.0
2022-01-01,General Surgery,East of England,2896,2497,85,17.4,86.2
2022-01-01,Urology,London,1761,1283,238,26.0,72.9
2022-01-01,Urology,Midlands,4358,3906,547,23.4,89.6
2022-01-01,Urology,North West,5354,4018,779,9.3,75.0
2022-01-01,Urology,North East,2480,2237,42,9.3,90.2
2022-01-01,Urology,South East,4647,4214,224,14.8,90.7
2022-01-01,Urology,South West,1079,794,49,21.4,73.6
2022-01-01,Urology,East of England,4661,2648,437,13.5,56.8
2022-01-01,Gynaecology,London,4600,3452,341,17.0,75.0
2022-01-01,Gynaecology,Midlands,6412,5109,176,22.8,79.7
2022-01-01,Gynaecology,North West,2403,1753,74,20.3,73.0
2022-01-01,Gynaecology,North East,2103,1825,83,19.4,86.8
2022-01-01,Gynaecology,South East,4183,3295,488,18.9,78.8
2022-01-01,Gynaecology,South West,2636,1480,70,19.7,56.1
2022-01-01,Gynaecology,East of England,4309,3170,317,22.6,73.6
2022-01-01,ENT,London,3981,2995,344,8.0,75.2
2022-01-01,ENT,Midlands,1470,969,14,27.2,65.9
2022-01-01,ENT,North West,1985,1149,144,8.2,57.9
2022-01-01,ENT,North East,4598,3589,275,23.4,78.1
2022-01-01,ENT,South East,2083,1220,100,13.0,58.6
2022-01-01,ENT,South West,5461,4768,151,25.1,87.3
2022-01-01,ENT,East of England,5149,2916,259,15.9,56.6
2022-01-01,Gastroenterology,London,5894,5102,538,7.7,86.6
2022-01-01,Gastroenterology,Midlands,1560,1131,94,13.9,72.5
2022-01-01,Gastroenterology,North West,4725,3620,574,13.5,76.6
2022-01-01,Gastroenterology,North East,4306,3149,553,24.3,73.1
2022-01-01,Gastroenterology,South East,2464,1659,194,18.6,67.3
2022-01-01,Gastroenterology,South West,4651,4121,440,17.6,88.6
2022-01-01,Gastroenterology,East of England,2133,1361,304,12.7,63.8
2022-01-01,Dermatology,London,1617,1164,85,6.8,72.0
2022-01-01,Dermatology,Midlands,2723,2381,137,7.8,87.4
2022-01-01,Dermatology,North West,4745,3395,688,14.3,71.5
2022-01-01,Dermatology,North East,3390,2095,270,12.1,61.8
2022-01-01,Dermatology,South East,2455,1419,252,11.2,57.8
2022-01-01,Dermatology,South West,3643,3049,209,18.4,83.7
2022-01-01,Dermatology,East of England,2627,2336,240,16.2,88.9
2022-02-01,Orthopaedics,London,2527,1575,334,13.8,62.3
2022-02-01,Orthopaedics,Midlands,4525,3206,164,12.2,70.9
2022-02-01,Orthopaedics,North West,3326,2048,262,7.8,61.6
2022-02-01,Orthopaedics,North East,1683,1002,154,22.2,59.5
2022-02-01,Orthopaedics,South East,1478,882,204,16.9,59.7
2022-02-01,Orthopaedics,South West,2229,1826,187,10.4,81.9
2022-02-01,Orthopaedics,East of England,4819,2657,722,23.7,55.1
2022-02-01,Cardiology,London,5677,4388,635,8.5,77.3
2022-02-01,Cardiology,Midlands,5717,3746,358,22.6,65.5
2022-02-01,Cardiology,North West,3183,1980,171,19.7,62.2
2022-02-01,Cardiology,North East,4018,2820,565,20.0,70.2
2022-02-01,Cardiology,South East,4849,3503,294,8.4,72.2
2022-02-01,Cardiology,South West,2906,1725,336,8.1,59.4
2022-02-01,Cardiology,East of England,6215,4538,606,26.8,73.0
2022-02-01,Neurology,London,3283,2622,112,21.9,79.9
2022-02-01,Neurology,Midlands,1136,638,129,21.9,56.2
2022-02-01,Neurology,North West,2481,1817,345,6.3,73.2
2022-02-01,Neurology,North East,2566,1764,117,16.8,68.7
2022-02-01,Neurology,South East,1716,1073,153,20.3,62.5
2022-02-01,Neurology,South West,1354,884,83,9.5,65.3
2022-02-01,Neurology,East of England,3043,2267,269,9.8,74.5
2022-02-01,Ophthalmology,London,3454,2307,321,10.6,66.8
2022-02-01,Ophthalmology,Midlands,4542,2683,293,11.3,59.1
2022-02-01,Ophthalmology,North West,2910,2448,150,9.0,84.1
2022-02-01,Ophthalmology,North East,4806,2807,115,10.4,58.4
2022-02-01,Ophthalmology,South East,2431,1339,241,9.1,55.1
2022-02-01,Ophthalmology,South West,4057,3495,159,7.6,86.1
2022-02-01,Ophthalmology,East of England,4195,2309,567,17.5,55.0
2022-02-01,General Surgery,London,3851,3468,177,13.4,90.1
2022-02-01,General Surgery,Midlands,4306,3625,454,25.6,84.2
2022-02-01,General Surgery,North West,2329,1973,73,14.1,84.7
2022-02-01,General Surgery,North East,2736,1658,333,21.6,60.6
2022-02-01,General Surgery,South East,4319,2450,149,27.0,56.7
2022-02-01,General Surgery,South West,3641,2480,292,16.9,68.1
2022-02-01,General Surgery,East of England,2626,1982,90,14.3,75.5
2022-02-01,Urology,London,3143,2477,317,25.1,78.8
2022-02-01,Urology,Midlands,4708,3749,189,10.9,79.6
2022-02-01,Urology,North West,3776,2775,257,9.7,73.5
2022-02-01,Urology,North East,3926,3317,435,7.9,84.5
2022-02-01,Urology,South East,5083,3122,290,6.4,61.4
2022-02-01,Urology,South West,2618,1816,39,26.2,69.4
2022-02-01,Urology,East of England,3195,2745,128,8.7,85.9
2022-02-01,Gynaecology,London,3372,2092,251,25.9,62.0
2022-02-01,Gynaecology,Midlands,6100,5304,352,25.8,87.0
2022-02-01,Gynaecology,North West,1531,1040,214,7.4,67.9
2022-02-01,Gynaecology,North East,1331,1143,192,23.1,85.9
2022-02-01,Gynaecology,South East,3494,3012,130,24.2,86.2
2022-02-01,Gynaecology,South West,6221,4592,116,14.4,73.8
2022-02-01,Gynaecology,East of England,1701,1293,223,15.5,76.0
2022-02-01,ENT,London,3814,2647,546,13.0,69.4
2022-02-01,ENT,Midlands,5807,4694,296,20.8,80.8
2022-02-01,ENT,North West,4925,4029,264,23.2,81.8
2022-02-01,ENT,North East,2087,1522,248,14.4,72.9
2022-02-01,ENT,South East,4769,3512,56,14.0,73.6
2022-02-01,ENT,South West,3533,2416,294,20.8,68.4
2022-02-01,ENT,East of England,4654,3037,654,21.9,65.3
2022-02-01,Gastroenterology,London,1565,1042,34,21.1,66.6
2022-02-01,Gastroenterology,Midlands,5189,3545,107,15.4,68.3
2022-02-01,Gastroenterology,North West,2879,1789,411,15.0,62.1
2022-02-01,Gastroenterology,North East,5047,4403,218,27.5,87.2
2022-02-01,Gastroenterology,South East,2949,2209,239,11.3,74.9
2022-02-01,Gastroenterology,South West,2109,1291,77,16.1,61.2
2022-02-01,Gastroenterology,East of England,2076,1652,51,20.8,79.6
2022-02-01,Dermatology,London,3500,2992,239,7.6,85.5
2022-02-01,Dermatology,Midlands,1067,750,114,11.9,70.3
2022-02-01,Dermatology,North West,1288,711,106,6.8,55.2
2022-02-01,Dermatology,North East,2174,1555,157,27.0,71.5
2022-02-01,Dermatology,South East,2345,1559,92,24.7,66.5
2022-02-01,Dermatology,South West,4240,3046,387,13.8,71.8
2022-02-01,Dermatology,East of England,1328,977,24,26.2,73.6
2022-03-01,Orthopaedics,London,3296,2047,312,20.9,62.1
2022-03-01,Orthopaedics,Midlands,1903,1074,216,24.2,56.4
2022-03-01,Orthopaedics,North West,4769,3682,401,6.6,77.2
2022-03-01,Orthopaedics,North East,1167,1027,131,17.2,88.0
2022-03-01,Orthopaedics,South East,6444,5314,316,18.4,82.5
2022-03-01,Orthopaedics,South West,1548,1088,178,21.3,70.3
2022-03-01,Orthopaedics,East of England,2091,1492,185,24.7,71.4
2022-03-01,Cardiology,London,2546,1815,330,21.1,71.3
2022-03-01,Cardiology,Midlands,4526,3822,414,27.1,84.4
2022-03-01,Cardiology,North West,2640,2319,148,12.9,87.8
2022-03-01,Cardiology,North East,4820,4328,80,13.7,89.8
2022-03-01,Cardiology,South East,5463,3387,150,12.8,62.0
2022-03-01,Cardiology,South West,4595,3182,634,22.8,69.2
2022-03-01,Cardiology,East of England,1329,863,178,9.0,64.9
2022-03-01,Neurology,London,1332,861,94,9.5,64.6
2022-03-01,Neurology,Midlands,1311,908,157,16.8,69.3
2022-03-01,Neurology,North West,4683,3825,663,25.4,81.7
2022-03-01,Neurology,North East,2135,1233,206,20.6,57.8
2022-03-01,Neurology,South East,4729,2801,130,17.6,59.2
2022-03-01,Neurology,South West,3396,1894,377,6.7,55.8
2022-03-01,Neurology,East of England,6414,3869,961,19.7,60.3
2022-03-01,Ophthalmology,London,6071,3986,574,7.1,65.7
2022-03-01,Ophthalmology,Midlands,2195,1556,120,25.9,70.9
2022-03-01,Ophthalmology,North West,5185,4032,346,6.9,77.8
2022-03-01,Ophthalmology,North East,2913,2660,310,25.4,91.3
2022-03-01,Ophthalmology,South East,2113,1371,261,7.2,64.9
2022-03-01,Ophthalmology,South West,5172,3527,240,26.8,68.2
2022-03-01,Ophthalmology,East of England,3283,2604,411,20.2,79.3
2022-03-01,General Surgery,London,1931,1722,159,8.6,89.2
2022-03-01,General Surgery,Midlands,3604,2981,403,19.9,82.7
2022-03-01,General Surgery,North West,3936,3071,44,10.3,78.0
2022-03-01,General Surgery,North East,4600,3182,319,21.7,69.2
2022-03-01,General Surgery,South East,4215,2420,458,11.2,57.4
2022-03-01,General Surgery,South West,6427,5832,181,14.2,90.7
2022-03-01,General Surgery,East of England,1736,1048,144,27.2,60.4
2022-03-01,Urology,London,4126,2391,315,6.2,57.9
2022-03-01,Urology,Midlands,1084,920,127,26.1,84.9
2022-03-01,Urology,North West,3065,2081,426,10.5,67.9
2022-03-01,Urology,North East,2884,1618,65,24.8,56.1
2022-03-01,Urology,South East,4882,4034,191,17.8,82.6
2022-03-01,Urology,South West,3079,1950,122,23.4,63.3
2022-03-01,Urology,East of England,3721,2977,510,22.1,80.0
2022-03-01,Gynaecology,London,5722,3316,345,24.9,58.0
2022-03-01,Gynaecology,Midlands,5418,4787,756,6.2,88.4
2022-03-01,Gynaecology,North West,6354,4083,658,25.5,64.3
2022-03-01,Gynaecology,North East,1505,1225,146,27.4,81.4
2022-03-01,Gynaecology,South East,6104,5541,290,16.9,90.8
2022-03-01,Gynaecology,South West,5990,4533,481,9.2,75.7
2022-03-01,Gynaecology,East of England,1158,958,63,16.6,82.7
2022-03-01,ENT,London,2437,1573,33,12.3,64.5
2022-03-01,ENT,Midlands,6173,5119,887,11.3,82.9
2022-03-01,ENT,North West,1816,1407,120,20.9,77.5
2022-03-01,ENT,North East,6035,4114,649,18.3,68.2
2022-03-01,ENT,South East,6351,4480,563,6.1,70.5
2022-03-01,ENT,South West,2442,2139,51,21.5,87.6
2022-03-01,ENT,East of England,2811,1937,392,17.1,68.9
2022-03-01,Gastroenterology,London,4058,3646,460,7.9,89.8
2022-03-01,Gastroenterology,Midlands,6303,4487,362,21.8,71.2
2022-03-01,Gastroenterology,North West,1804,1519,132,12.6,84.2
2022-03-01,Gastroenterology,North East,5447,3969,352,26.0,72.9
2022-03-01,Gastroenterology,South East,3716,2390,516,18.8,64.3
2022-03-01,Gastroenterology,South West,3931,2963,559,10.7,75.4
2022-03-01,Gastroenterology,East of England,5938,4415,156,8.8,74.4
2022-03-01,Dermatology,London,4422,2751,97,19.3,62.2
2022-03-01,Dermatology,Midlands,2085,1174,50,22.0,56.3
2022-03-01,Dermatology,North West,5812,4465,402,10.4,76.8
2022-03-01,Dermatology,North East,4832,3384,376,17.9,70.0
2022-03-01,Dermatology,South East,1431,877,176,21.2,61.3
2022-03-01,Dermatology,South West,5253,4333,374,24.0,82.5
2022-03-01,Dermatology,East of England,3408,2713,284,20.1,79.6
2022-04-01,Orthopaedics,London,1965,1740,181,7.9,88.5
2022-04-01,Orthopaedics,Midlands,4202,3487,509,16.9,83.0
2022-04-01,Orthopaedics,North West,5452,3181,434,11.8,58.3
2022-04-01,Orthopaedics,North East,1823,1607,193,24.9,88.2
2022-04-01,Orthopaedics,South East,6220,4429,418,15.4,71.2
2022-04-01,Orthopaedics,South West,2425,1559,133,9.0,64.3
2022-04-01,Orthopaedics,East of England,2454,1869,176,13.6,76.2
2022-04-01,Cardiology,London,3894,3232,219,22.4,83.0
2022-04-01,Cardiology,Midlands,5138,4332,252,20.2,84.3
2022-04-01,Cardiology,North West,5411,3469,102,8.9,64.1
2022-04-01,Cardiology,North East,2640,2071,119,18.2,78.4
2022-04-01,Cardiology,South East,1587,1257,67,25.0,79.2
2022-04-01,Cardiology,South West,3424,2538,288,14.8,74.1
2022-04-01,Cardiology,East of England,3571,2864,139,23.6,80.2
2022-04-01,Neurology,London,6152,4029,476,21.8,65.5
2022-04-01,Neurology,Midlands,1111,861,70,12.7,77.5
2022-04-01,Neurology,North West,2004,1105,83,14.9,55.1
2022-04-01,Neurology,North East,1181,1006,165,18.0,85.2
2022-04-01,Neurology,South East,3529,3120,83,11.1,88.4
2022-04-01,Neurology,South West,1228,1049,159,15.1,85.4
2022-04-01,Neurology,East of England,5041,3646,467,25.5,72.3
2022-04-01,Ophthalmology,London,1671,1430,116,19.1,85.6
2022-04-01,Ophthalmology,Midlands,3979,2685,89,27.2,67.5
2022-04-01,Ophthalmology,North West,1349,971,55,26.5,72.0
2022-04-01,Ophthalmology,North East,3025,1843,268,26.8,60.9
2022-04-01,Ophthalmology,South East,2892,2541,207,9.1,87.9
2022-04-01,Ophthalmology,South West,2977,2507,296,24.8,84.2
2022-04-01,Ophthalmology,East of England,2121,1858,150,22.4,87.6
2022-04-01,General Surgery,London,1612,1318,41,17.4,81.8
2022-04-01,General Surgery,Midlands,5311,3090,54,15.9,58.2
2022-04-01,General Surgery,North West,5834,3591,805,16.2,61.6
2022-04-01,General Surgery,North East,3432,2647,323,7.4,77.1
2022-04-01,General Surgery,South East,5112,4524,748,11.1,88.5
2022-04-01,General Surgery,South West,3045,2044,78,25.1,67.1
2022-04-01,General Surgery,East of England,5302,3239,372,12.3,61.1
2022-04-01,Urology,London,2501,1795,371,7.2,71.8
2022-04-01,Urology,Midlands,3641,2576,317,19.2,70.7
2022-04-01,Urology,North West,5211,4366,738,25.0,83.8
2022-04-01,Urology,North East,1747,1316,219,12.7,75.3
2022-04-01,Urology,South East,2056,1348,297,12.9,65.6
2022-04-01,Urology,South West,6158,3516,156,10.8,57.1
2022-04-01,Urology,East of England,3829,2864,460,24.0,74.8
2022-04-01,Gynaecology,London,2230,1692,78,8.2,75.9
2022-04-01,Gynaecology,Midlands,3556,2832,437,17.2,79.6
2022-04-01,Gynaecology,North West,5203,3892,733,19.1,74.8
2022-04-01,Gynaecology,North East,2315,1686,191,27.5,72.8
2022-04-01,Gynaecology,South East,5393,3395,666,10.3,63.0
2022-04-01,Gynaecology,South West,2507,1494,362,12.4,59.6
2022-04-01,Gynaecology,East of England,5430,3165,443,26.2,58.3
2022-04-01,ENT,London,5180,3597,128,20.7,69.4
2022-04-01,ENT,Midlands,1427,1295,197,9.7,90.7
2022-04-01,ENT,North West,4795,3959,393,13.3,82.6
2022-04-01,ENT,North East,5904,4156,430,19.2,70.4
2022-04-01,ENT,South East,4621,2929,648,26.0,63.4
2022-04-01,ENT,South West,4362,3371,109,17.2,77.3
2022-04-01,ENT,East of England,6301,4107,865,19.9,65.2
2022-04-01,Gastroenterology,London,5480,4955,114,17.7,90.4
2022-04-01,Gastroenterology,Midlands,3731,3039,201,12.7,81.5
2022-04-01,Gastroenterology,North West,1907,1235,133,22.1,64.8
2022-04-01,Gastroenterology,North East,4241,2866,550,15.6,67.6
2022-04-01,Gastroenterology,South East,6282,3874,489,21.5,61.7
2022-04-01,Gastroenterology,South West,3837,2124,78,17.8,55.4
2022-04-01,Gastroenterology,East of England,3880,2141,547,8.3,55.2
2022-04-01,Dermatology,London,4304,3136,440,17.2,72.9
2022-04-01,Dermatology,Midlands,2720,1990,368,23.7,73.2
2022-04-01,Dermatology,North West,5198,3877,402,21.0,74.6
2022-04-01,Dermatology,North East,4626,2608,462,11.8,56.4
2022-04-01,Dermatology,South East,4378,3190,298,27.5,72.9
2022-04-01,Dermatology,South West,2728,1717,138,9.8,62.9
2022-04-01,Dermatology,East of England,5899,4403,140,23.9,74.6
2022-05-01,Orthopaedics,London,3347,2054,432,25.3,61.4
2022-05-01,Orthopaedics,Midlands,5127,3544,253,21.9,69.1
2022-05-01,Orthopaedics,North West,5830,4617,475,9.5,79.2
2022-05-01,Orthopaedics,North East,5132,2916,460,14.4,56.8
2022-05-01,Orthopaedics,South East,2866,1905,354,25.1,66.5
2022-05-01,Orthopaedics,South West,2199,1213,44,12.4,55.2
2022-05-01,Orthopaedics,East of England,3898,2340,163,25.4,60.0
2022-05-01,Cardiology,London,1891,1566,144,15.8,82.8
